sn,date,branch,pizza_sold,price,quantity,time,time_range,sales_amount,pizza_exists
1276,2015-12-11,Gbagada,Chicken Legend,2000.0,4,08:35:09,Before 9:00am,8000.0,True
1277,2015-12-05,Lekki,Margarita,4000.0,4,08:35:10,Before 9:00am,16000.0,True
1278,2015-12-14,Surulere,BBQ Chicken,4000.0,1,08:35:12,Before 9:00am,4000.0,True
1279,2015-12-07,Surulere,Meatzaa,2000.0,2,08:35:13,Before 9:00am,4000.0,True
1280,2015-12-12,Lekki,Pepperoni Suya,3000.0,4,08:35:14,Before 9:00am,12000.0,True
1281,2015-12-09,Gbagada,BBQ Chicken,4000.0,2,08:35:15,Before 9:00am,8000.0,True
1282,2015-12-05,Ibadan,BBQ Chicken,4000.0,4,08:35:17,Before 9:00am,16000.0,True
1283,2015-12-09,Lekki,Hot Veggie,4000.0,1,08:35:19,Before 9:00am,4000.0,True
1284,2015-12-14,Gbagada,Pepperoni Suya,3000.0,1,08:35:19,Before 9:00am,3000.0,True
1285,2015-12-05,Surulere,Pepperoni Suya,3000.0,1,08:35:19,Before 9:00am,3000.0,True
1286,2015-12-14,Gbagada,Chicken Bali,2000.0,2,08:35:21,Before 9:00am,4000.0,True
1287,2015-12-13,Gbagada,Meatzaa,2000.0,1,08:35:21,Before 9:00am,2000.0,True
1288,2015-12-11,Gbagada,Italiano,3000.0,2,08:35:26,Before 9:00am,6000.0,True
1289,2015-12-05,Lekki,BBQ Philly Steak,4000.0,3,08:35:26,Before 9:00am,12000.0,True
1290,2015-12-15,Ikoyi,Italiano,3000.0,4,08:35:27,Before 9:00am,12000.0,True
1291,2015-12-14,Ikoyi,Hot Veggie,4000.0,4,08:35:30,Before 9:00am,16000.0,True
1292,2015-12-07,Gbagada,Beef Suya,3000.0,2,08:35:31,Before 9:00am,6000.0,True
1293,2015-12-10,Ibadan,Pepperoni Feast,4000.0,1,08:35:31,Before 9:00am,4000.0,True
1294,2015-12-12,Ikoyi,Italiano,3000.0,1,08:35:35,Before 9:00am,3000.0,True
1295,2015-12-08,Surulere,Chicken Feast,2000.0,4,08:35:36,Before 9:00am,8000.0,True
1296,2015-12-15,Lekki,Pepperoni Feast,4000.0,1,08:35:36,Before 9:00am,4000.0,True
1297,2015-12-03,Gbagada,BBQ Philly Steak,4000.0,1,08:35:36,Before 9:00am,4000.0,True
1298,2015-12-12,Gbagada,Hot Pepperoni Feast,4000.0,5,08:35:37,Before 9:00am,20000.0,True
1299,2015-12-08,Surulere,Beef Suya,3000.0,3,08:35:38,Before 9:00am,9000.0,True
1300,2015-12-09,Lekki,Chicken Feast,2000.0,1,08:35:39,Before 9:00am,2000.0,True
1301,2015-12-10,Ikoyi,Meatzaa,2000.0,2,08:35:43,Before 9:00am,4000.0,True
1302,2015-12-13,Gbagada,Italiano,3000.0,1,08:35:44,Before 9:00am,3000.0,True
1303,2015-12-10,Lekki,Chicken Bali,2000.0,5,08:35:44,Before 9:00am,10000.0,True
1304,2015-12-11,Ikoyi,Chicken Suya,4000.0,5,08:35:48,Before 9:00am,20000.0,True
1305,2015-12-14,Gbagada,Veggie Supreme,3000.0,5,08:35:50,Before 9:00am,15000.0,True
1306,2015-12-12,Surulere,BBQ Chicken,4000.0,2,08:35:51,Before 9:00am,8000.0,True
1307,2015-12-13,Lekki,Pepperoni Feast,4000.0,2,08:35:53,Before 9:00am,8000.0,True
1308,2015-12-06,Surulere,Meatzaa,2000.0,1,08:35:54,Before 9:00am,2000.0,True
1309,2015-12-12,Surulere,Italiano,3000.0,2,08:35:56,Before 9:00am,6000.0,True
1310,2015-12-11,Lekki,Hot Pepperoni Feast,4000.0,1,08:35:56,Before 9:00am,4000.0,True
1311,2015-12-11,Surulere,Meatzaa,2000.0,2,08:35:57,Before 9:00am,4000.0,True
1312,2015-12-10,Ikoyi,Extravaganza,2000.0,2,08:35:58,Before 9:00am,4000.0,True
1313,2015-12-10,Gbagada,Pepperoni Feast,4000.0,3,08:35:58,Before 9:00am,12000.0,True
1314,2015-12-12,Surulere,Pepperoni Feast,4000.0,1,08:35:58,Before 9:00am,4000.0,True
1315,2015-12-03,Surulere,Hot Veggie,4000.0,1,08:35:59,Before 9:00am,4000.0,True
1316,2015-12-15,Surulere,Beef Suya,3000.0,3,08:35:59,Before 9:00am,9000.0,True
1317,2015-12-08,Ikoyi,BBQ Chicken,4000.0,2,08:36:00,Before 9:00am,8000.0,True
1318,2015-12-08,Ibadan,Chicken Legend,2000.0,1,08:36:01,Before 9:00am,2000.0,True
1319,2015-12-10,Ibadan,Beef Suya,3000.0,3,08:36:03,Before 9:00am,9000.0,True
1320,2015-12-07,Ikoyi,Veggie Supreme,3000.0,1,08:36:05,Before 9:00am,3000.0,True
1321,2015-12-09,Lekki,Chicken Feast,2000.0,3,08:36:06,Before 9:00am,6000.0,True
1322,2015-12-08,Surulere,Meatzaa,2000.0,5,08:36:09,Before 9:00am,10000.0,True
1323,2015-12-04,Gbagada,Hot Pepperoni Feast,4000.0,5,08:36:11,Before 9:00am,20000.0,True
1324,2015-12-08,Gbagada,Chicken Legend,2000.0,3,08:36:11,Before 9:00am,6000.0,True
1325,2015-12-12,Surulere,Chicken Legend,2000.0,5,08:36:13,Before 9:00am,10000.0,True
1326,2015-12-13,Lekki,Margarita,4000.0,3,08:36:14,Before 9:00am,12000.0,True
1327,2015-12-03,Ibadan,Italiano,3000.0,1,08:36:16,Before 9:00am,3000.0,True
1328,2015-12-13,Ibadan,Hot Pepperoni Feast,4000.0,5,08:36:17,Before 9:00am,20000.0,True
1329,2015-12-03,Lekki,Pepperoni Suya,3000.0,2,08:36:17,Before 9:00am,6000.0,True
1330,2015-12-12,Lekki,Hot Veggie,4000.0,4,08:36:19,Before 9:00am,16000.0,True
1331,2015-12-12,Gbagada,BBQ Chicken,4000.0,3,08:36:20,Before 9:00am,12000.0,True
1332,2015-12-05,Surulere,BBQ Philly Steak,4000.0,4,08:36:21,Before 9:00am,16000.0,True
1333,2015-12-09,Ibadan,BBQ Philly Steak,4000.0,2,08:36:22,Before 9:00am,8000.0,True
1334,2015-12-12,Lekki,Veggie Supreme,3000.0,1,08:36:23,Before 9:00am,3000.0,True
1335,2015-12-06,Gbagada,Beef Suya,3000.0,5,08:36:23,Before 9:00am,15000.0,True
1336,2015-12-13,Gbagada,Hot Veggie,4000.0,5,08:36:24,Before 9:00am,20000.0,True
1337,2015-12-08,Surulere,Chicken Bali,2000.0,4,08:36:25,Before 9:00am,8000.0,True
1338,2015-12-06,Gbagada,Veggie Supreme,3000.0,5,08:36:26,Before 9:00am,15000.0,True
1339,2015-12-04,Gbagada,BBQ Philly Steak,4000.0,4,08:36:26,Before 9:00am,16000.0,True
1340,2015-12-09,Ibadan,BBQ Philly Steak,4000.0,3,08:36:27,Before 9:00am,12000.0,True
1341,2015-12-07,Ikoyi,BBQ Philly Steak,4000.0,3,08:36:27,Before 9:00am,12000.0,True
1342,2015-12-08,Surulere,Italiano,3000.0,5,08:36:27,Before 9:00am,15000.0,True
1343,2015-12-09,Lekki,Hot Pepperoni Feast,4000.0,5,08:36:29,Before 9:00am,20000.0,True
1344,2015-12-11,Lekki,BBQ Philly Steak,4000.0,5,08:36:29,Before 9:00am,20000.0,True
1345,2015-12-07,Ibadan,Meatzaa,2000.0,4,08:36:29,Before 9:00am,8000.0,True
1346,2015-12-13,Gbagada,Italiano,3000.0,3,08:36:32,Before 9:00am,9000.0,True
1347,2015-12-05,Gbagada,BBQ Chicken,4000.0,3,08:36:34,Before 9:00am,12000.0,True
1348,2015-12-14,Surulere,Chicken Suya,4000.0,5,08:36:34,Before 9:00am,20000.0,True
1349,2015-12-14,Gbagada,Chicken Feast,2000.0,1,08:36:34,Before 9:00am,2000.0,True
1350,2015-12-08,Gbagada,Chicken Suya,4000.0,2,08:36:35,Before 9:00am,8000.0,True
1351,2015-12-04,Surulere,Beef Suya,3000.0,1,08:36:36,Before 9:00am,3000.0,True
1352,2015-12-07,Ibadan,BBQ Chicken,4000.0,5,08:36:36,Before 9:00am,20000.0,True
1353,2015-12-12,Lekki,Pepperoni Feast,4000.0,5,08:36:37,Before 9:00am,20000.0,True
1354,2015-12-15,Gbagada,Margarita,4000.0,2,08:36:41,Before 9:00am,8000.0,True
1355,2015-12-10,Gbagada,Chicken Feast,2000.0,4,08:36:41,Before 9:00am,8000.0,True
1356,2015-12-09,Lekki,Chicken Legend,2000.0,5,08:36:44,Before 9:00am,10000.0,True
1357,2015-12-11,Ikoyi,Chicken Bali,2000.0,1,08:36:45,Before 9:00am,2000.0,True
1358,2015-12-03,Surulere,Margarita,4000.0,3,08:36:55,Before 9:00am,12000.0,True
1359,2015-12-07,Ibadan,Chicken Feast,2000.0,4,08:36:56,Before 9:00am,8000.0,True
1360,2015-12-10,Gbagada,Beef Suya,3000.0,2,08:36:56,Before 9:00am,6000.0,True
1361,2015-12-11,Ibadan,Italiano,3000.0,4,08:37:00,Before 9:00am,12000.0,True
1362,2015-12-07,Surulere,Extravaganza,2000.0,4,08:37:01,Before 9:00am,8000.0,True
1363,2015-12-12,Ibadan,Beef Suya,3000.0,4,08:37:03,Before 9:00am,12000.0,True
1364,2015-12-04,Gbagada,Chicken Suya,4000.0,1,08:37:03,Before 9:00am,4000.0,True
1365,2015-12-08,Surulere,Hot Pepperoni Feast,4000.0,5,08:37:04,Before 9:00am,20000.0,True
1366,2015-12-08,Ibadan,Hot Veggie,4000.0,2,08:37:05,Before 9:00am,8000.0,True
1367,2015-12-08,Gbagada,Chicken Feast,2000.0,3,08:37:07,Before 9:00am,6000.0,True
1368,2015-12-12,Surulere,Chicken Bali,2000.0,2,08:37:09,Before 9:00am,4000.0,True
1369,2015-12-05,Surulere,Chicken Legend,2000.0,2,08:37:09,Before 9:00am,4000.0,True
1370,2015-12-13,Ikoyi,Beef Suya,3000.0,3,08:37:10,Before 9:00am,9000.0,True
1371,2015-12-10,Lekki,Veggie Supreme,3000.0,3,08:37:12,Before 9:00am,9000.0,True
1372,2015-12-12,Ikoyi,Margarita,4000.0,1,08:37:16,Before 9:00am,4000.0,True
1373,2015-12-13,Gbagada,Pepperoni Suya,3000.0,3,08:37:18,Before 9:00am,9000.0,True
1374,2015-12-11,Ibadan,Meatzaa,2000.0,3,08:37:19,Before 9:00am,6000.0,True
1375,2015-12-03,Gbagada,Chicken Suya,4000.0,2,08:37:22,Before 9:00am,8000.0,True
1376,2015-12-06,Surulere,Chicken Legend,2000.0,1,08:37:23,Before 9:00am,2000.0,True
1377,2015-12-09,Surulere,Meatzaa,2000.0,3,08:37:24,Before 9:00am,6000.0,True
1378,2015-12-10,Lekki,Pepperoni Feast,4000.0,5,08:37:24,Before 9:00am,20000.0,True
1379,2015-12-13,Lekki,BBQ Philly Steak,4000.0,1,08:37:24,Before 9:00am,4000.0,True
1380,2015-12-04,Ikoyi,Margarita,4000.0,1,08:37:25,Before 9:00am,4000.0,True
1381,2015-12-09,Ikoyi,Meatzaa,2000.0,4,08:37:28,Before 9:00am,8000.0,True
1382,2015-12-04,Ibadan,Chicken Suya,4000.0,3,08:37:28,Before 9:00am,12000.0,True
1383,2015-12-03,Surulere,Meatzaa,2000.0,2,08:37:28,Before 9:00am,4000.0,True
1384,2015-12-12,Surulere,Pepperoni Suya,3000.0,1,08:37:32,Before 9:00am,3000.0,True
1385,2015-12-12,Surulere,Veggie Supreme,3000.0,3,08:37:32,Before 9:00am,9000.0,True
1386,2015-12-09,Lekki,Italiano,3000.0,1,08:37:32,Before 9:00am,3000.0,True
1387,2015-12-15,Lekki,Chicken Bali,2000.0,4,08:37:37,Before 9:00am,8000.0,True
1388,2015-12-04,Lekki,Chicken Feast,2000.0,2,08:37:37,Before 9:00am,4000.0,True
1389,2015-12-10,Surulere,Chicken Suya,4000.0,1,08:37:38,Before 9:00am,4000.0,True
1390,2015-12-03,Ibadan,Hot Pepperoni Feast,4000.0,5,08:37:40,Before 9:00am,20000.0,True
1391,2015-12-13,Ibadan,BBQ Chicken,4000.0,1,08:37:44,Before 9:00am,4000.0,True
1392,2015-12-10,Ibadan,Italiano,3000.0,3,08:37:45,Before 9:00am,9000.0,True
1393,2015-12-12,Gbagada,Italiano,3000.0,3,08:37:46,Before 9:00am,9000.0,True
1394,2015-12-07,Ikoyi,Beef Suya,3000.0,4,08:37:47,Before 9:00am,12000.0,True
1395,2015-12-03,Ibadan,Hot Veggie,4000.0,3,08:37:49,Before 9:00am,12000.0,True
1396,2015-12-06,Ibadan,Italiano,3000.0,3,08:37:53,Before 9:00am,9000.0,True
1397,2015-12-14,Surulere,Chicken Bali,2000.0,2,08:37:55,Before 9:00am,4000.0,True
1398,2015-12-09,Lekki,Meatzaa,2000.0,1,08:37:56,Before 9:00am,2000.0,True
1399,2015-12-13,Gbagada,Chicken Bali,2000.0,1,08:37:57,Before 9:00am,2000.0,True
1400,2015-12-05,Gbagada,Italiano,3000.0,2,08:38:00,Before 9:00am,6000.0,True
1401,2015-12-13,Gbagada,BBQ Philly Steak,4000.0,2,08:38:00,Before 9:00am,8000.0,True
1402,2015-12-14,Ikoyi,Hot Pepperoni Feast,4000.0,4,08:38:01,Before 9:00am,16000.0,True
1403,2015-12-13,Ikoyi,BBQ Chicken,4000.0,1,08:38:02,Before 9:00am,4000.0,True
1404,2015-12-11,Ikoyi,BBQ Chicken,4000.0,4,08:38:04,Before 9:00am,16000.0,True
1405,2015-12-03,Ibadan,Pepperoni Feast,4000.0,5,08:38:06,Before 9:00am,20000.0,True
1406,2015-12-15,Ikoyi,BBQ Philly Steak,4000.0,2,08:38:07,Before 9:00am,8000.0,True
1407,2015-12-04,Surulere,Pepperoni Suya,3000.0,4,08:38:08,Before 9:00am,12000.0,True
1408,2015-12-05,Surulere,Chicken Feast,2000.0,5,08:38:10,Before 9:00am,10000.0,True
1409,2015-12-12,Gbagada,Beef Suya,3000.0,2,08:38:12,Before 9:00am,6000.0,True
1410,2015-12-13,Ikoyi,Chicken Legend,2000.0,4,08:38:12,Before 9:00am,8000.0,True
1411,2015-12-13,Ibadan,Beef Suya,3000.0,3,08:38:14,Before 9:00am,9000.0,True
1412,2015-12-14,Surulere,Meatzaa,2000.0,3,08:38:14,Before 9:00am,6000.0,True
1413,2015-12-04,Gbagada,BBQ Philly Steak,4000.0,5,08:38:16,Before 9:00am,20000.0,True
1414,2015-12-15,Lekki,Veggie Supreme,3000.0,4,08:38:20,Before 9:00am,12000.0,True
1415,2015-12-07,Ikoyi,BBQ Chicken,4000.0,3,08:38:21,Before 9:00am,12000.0,True
1416,2015-12-09,Surulere,Italiano,3000.0,3,08:38:23,Before 9:00am,9000.0,True
1417,2015-12-14,Ikoyi,Pepperoni Feast,4000.0,5,08:38:24,Before 9:00am,20000.0,True
1418,2015-12-06,Ibadan,Extravaganza,2000.0,1,08:38:26,Before 9:00am,2000.0,True
1419,2015-12-08,Lekki,Meatzaa,2000.0,2,08:38:32,Before 9:00am,4000.0,True
1420,2015-12-10,Surulere,Hot Pepperoni Feast,4000.0,3,08:38:32,Before 9:00am,12000.0,True
1421,2015-12-04,Ibadan,Beef Suya,3000.0,5,08:38:34,Before 9:00am,15000.0,True
1422,2015-12-13,Lekki,Beef Suya,3000.0,4,08:38:34,Before 9:00am,12000.0,True
1423,2015-12-13,Gbagada,BBQ Philly Steak,4000.0,3,08:38:35,Before 9:00am,12000.0,True
1424,2015-12-07,Gbagada,Hot Pepperoni Feast,4000.0,2,08:38:35,Before 9:00am,8000.0,True
1425,2015-12-11,Gbagada,Italiano,3000.0,1,08:38:37,Before 9:00am,3000.0,True
1426,2015-12-14,Ibadan,Beef Suya,3000.0,3,08:38:39,Before 9:00am,9000.0,True
1427,2015-12-09,Gbagada,BBQ Chicken,4000.0,2,08:38:40,Before 9:00am,8000.0,True
1428,2015-12-04,Lekki,BBQ Chicken,4000.0,4,08:38:41,Before 9:00am,16000.0,True
1429,2015-12-04,Ikoyi,Italiano,3000.0,2,08:38:43,Before 9:00am,6000.0,True
1430,2015-12-10,Gbagada,Meatzaa,2000.0,3,08:38:45,Before 9:00am,6000.0,True
1431,2015-12-11,Surulere,Hot Pepperoni Feast,4000.0,1,08:38:46,Before 9:00am,4000.0,True
1432,2015-12-03,Surulere,Chicken Legend,2000.0,3,08:38:46,Before 9:00am,6000.0,True
1433,2015-12-13,Ikoyi,Hot Pepperoni Feast,4000.0,3,08:38:46,Before 9:00am,12000.0,True
1434,2015-12-04,Ikoyi,Italiano,3000.0,5,08:38:52,Before 9:00am,15000.0,True
1435,2015-12-10,Surulere,Hot Pepperoni Feast,4000.0,5,08:38:52,Before 9:00am,20000.0,True
1436,2015-12-15,Gbagada,Chicken Feast,2000.0,3,08:38:53,Before 9:00am,6000.0,True
1437,2015-12-09,Gbagada,Hot Pepperoni Feast,4000.0,4,08:38:54,Before 9:00am,16000.0,True
1438,2015-12-08,Surulere,Extravaganza,2000.0,5,08:38:56,Before 9:00am,10000.0,True
1439,2015-12-05,Ibadan,Extravaganza,2000.0,5,08:38:56,Before 9:00am,10000.0,True
1440,2015-12-09,Lekki,Chicken Suya,4000.0,2,08:38:57,Before 9:00am,8000.0,True
1441,2015-12-15,Ikoyi,Chicken Suya,4000.0,2,08:38:59,Before 9:00am,8000.0,True
1442,2015-12-12,Ikoyi,Meatzaa,2000.0,5,08:39:01,Before 9:00am,10000.0,True
1443,2015-12-09,Ibadan,Pepperoni Suya,3000.0,2,08:39:02,Before 9:00am,6000.0,True
1444,2015-12-14,Ibadan,Pepperoni Suya,3000.0,4,08:39:02,Before 9:00am,12000.0,True
1445,2015-12-03,Surulere,Italiano,3000.0,4,08:39:05,Before 9:00am,12000.0,True
1446,2015-12-08,Ibadan,Chicken Bali,2000.0,5,08:39:08,Before 9:00am,10000.0,True
1447,2015-12-07,Ikoyi,Hot Pepperoni Feast,4000.0,5,08:39:08,Before 9:00am,20000.0,True
1448,2015-12-09,Ikoyi,Pepperoni Feast,4000.0,5,08:39:12,Before 9:00am,20000.0,True
1449,2015-12-10,Ibadan,Beef Suya,3000.0,4,08:39:13,Before 9:00am,12000.0,True
1450,2015-12-07,Ikoyi,Meatzaa,2000.0,3,08:39:14,Before 9:00am,6000.0,True
1451,2015-12-07,Ikoyi,Chicken Bali,2000.0,3,08:39:14,Before 9:00am,6000.0,True
1452,2015-12-04,Gbagada,Hot Pepperoni Feast,4000.0,2,08:39:14,Before 9:00am,8000.0,True
1453,2015-12-15,Lekki,Beef Suya,3000.0,5,08:39:14,Before 9:00am,15000.0,True
1454,2015-12-10,Surulere,Hot Pepperoni Feast,4000.0,2,08:39:15,Before 9:00am,8000.0,True
1455,2015-12-03,Ikoyi,BBQ Philly Steak,4000.0,3,08:39:16,Before 9:00am,12000.0,True
1456,2015-12-14,Ibadan,Margarita,4000.0,4,08:39:17,Before 9:00am,16000.0,True
1457,2015-12-13,Lekki,Chicken Suya,4000.0,3,08:39:19,Before 9:00am,12000.0,True
1458,2015-12-13,Lekki,Beef Suya,3000.0,4,08:39:22,Before 9:00am,12000.0,True
1459,2015-12-07,Surulere,Extravaganza,2000.0,1,08:39:23,Before 9:00am,2000.0,True
1460,2015-12-03,Surulere,Meatzaa,2000.0,3,08:39:23,Before 9:00am,6000.0,True
1461,2015-12-14,Lekki,Beef Suya,3000.0,1,08:39:24,Before 9:00am,3000.0,True
1462,2015-12-04,Surulere,Margarita,4000.0,5,08:39:24,Before 9:00am,20000.0,True
1463,2015-12-06,Surulere,Hot Pepperoni Feast,4000.0,4,08:39:24,Before 9:00am,16000.0,True
1464,2015-12-09,Surulere,Chicken Legend,2000.0,3,08:39:26,Before 9:00am,6000.0,True
1465,2015-12-14,Surulere,Chicken Feast,2000.0,2,08:39:26,Before 9:00am,4000.0,True
1466,2015-12-14,Surulere,Chicken Legend,2000.0,1,08:39:26,Before 9:00am,2000.0,True
1467,2015-12-08,Lekki,Hot Veggie,4000.0,4,08:39:28,Before 9:00am,16000.0,True
1468,2015-12-06,Gbagada,BBQ Chicken,4000.0,4,08:39:29,Before 9:00am,16000.0,True
1469,2015-12-04,Gbagada,BBQ Philly Steak,4000.0,1,08:39:29,Before 9:00am,4000.0,True
1470,2015-12-06,Lekki,Pepperoni Feast,4000.0,5,08:39:34,Before 9:00am,20000.0,True
1471,2015-12-05,Lekki,Margarita,4000.0,5,08:39:35,Before 9:00am,20000.0,True
1472,2015-12-08,Ibadan,Hot Veggie,4000.0,1,08:39:37,Before 9:00am,4000.0,True
1473,2015-12-12,Surulere,Extravaganza,2000.0,5,08:39:37,Before 9:00am,10000.0,True
1474,2015-12-08,Surulere,Meatzaa,2000.0,2,08:39:38,Before 9:00am,4000.0,True
1475,2015-12-03,Ibadan,Italiano,3000.0,3,08:39:39,Before 9:00am,9000.0,True
1476,2015-12-04,Ikoyi,Pepperoni Suya,3000.0,3,08:39:41,Before 9:00am,9000.0,True
1477,2015-12-10,Ikoyi,Pepperoni Suya,3000.0,4,08:39:41,Before 9:00am,12000.0,True
1478,2015-12-15,Ikoyi,Veggie Supreme,3000.0,3,08:39:42,Before 9:00am,9000.0,True
1479,2015-12-14,Gbagada,Extravaganza,2000.0,2,08:39:42,Before 9:00am,4000.0,True
1480,2015-12-05,Ikoyi,Pepperoni Feast,4000.0,4,08:39:42,Before 9:00am,16000.0,True
1481,2015-12-06,Lekki,Chicken Legend,2000.0,1,08:39:45,Before 9:00am,2000.0,True
1482,2015-12-09,Lekki,Italiano,3000.0,5,08:39:47,Before 9:00am,15000.0,True
1483,2015-12-05,Gbagada,Veggie Supreme,3000.0,3,08:39:48,Before 9:00am,9000.0,True
1484,2015-12-07,Ibadan,Chicken Legend,2000.0,4,08:39:54,Before 9:00am,8000.0,True
1485,2015-12-15,Surulere,Chicken Legend,2000.0,3,08:39:56,Before 9:00am,6000.0,True
1486,2015-12-09,Ibadan,Hot Veggie,4000.0,1,08:39:57,Before 9:00am,4000.0,True
1487,2015-12-10,Surulere,Chicken Bali,2000.0,4,08:39:57,Before 9:00am,8000.0,True
1488,2015-12-09,Surulere,BBQ Chicken,4000.0,3,08:39:59,Before 9:00am,12000.0,True
1489,2015-12-12,Gbagada,Chicken Bali,2000.0,1,08:40:02,Before 9:00am,2000.0,True
1490,2015-12-12,Gbagada,Italiano,3000.0,1,08:40:04,Before 9:00am,3000.0,True
1491,2015-12-03,Surulere,Pepperoni Feast,4000.0,4,08:40:05,Before 9:00am,16000.0,True
1492,2015-12-12,Lekki,Chicken Bali,2000.0,4,08:40:07,Before 9:00am,8000.0,True
1493,2015-12-15,Ikoyi,BBQ Philly Steak,4000.0,2,08:40:07,Before 9:00am,8000.0,True
1494,2015-12-10,Lekki,Chicken Suya,4000.0,3,08:40:09,Before 9:00am,12000.0,True
1495,2015-12-12,Lekki,Chicken Suya,4000.0,1,08:40:11,Before 9:00am,4000.0,True
1496,2015-12-04,Ikoyi,Hot Pepperoni Feast,4000.0,1,08:40:11,Before 9:00am,4000.0,True
1497,2015-12-07,Ibadan,Hot Veggie,4000.0,2,08:40:15,Before 9:00am,8000.0,True
1498,2015-12-13,Gbagada,Hot Veggie,4000.0,2,08:40:18,Before 9:00am,8000.0,True
1499,2015-12-12,Ibadan,Extravaganza,2000.0,4,08:40:23,Before 9:00am,8000.0,True
1500,2015-12-15,Lekki,Hot Pepperoni Feast,4000.0,3,08:40:23,Before 9:00am,12000.0,True
1501,2015-12-04,Gbagada,Meatzaa,2000.0,1,08:40:24,Before 9:00am,2000.0,True
1502,2015-12-09,Surulere,Chicken Bali,2000.0,1,08:40:26,Before 9:00am,2000.0,True
1503,2015-12-12,Lekki,Chicken Legend,2000.0,2,08:40:27,Before 9:00am,4000.0,True
1504,2015-12-04,Lekki,Margarita,4000.0,4,08:40:27,Before 9:00am,16000.0,True
1505,2015-12-06,Ibadan,BBQ Philly Steak,4000.0,1,08:40:30,Before 9:00am,4000.0,True
1506,2015-12-05,Ikoyi,Hot Veggie,4000.0,5,08:40:31,Before 9:00am,20000.0,True
1507,2015-12-09,Ikoyi,Pepperoni Feast,4000.0,2,08:40:31,Before 9:00am,8000.0,True
1508,2015-12-03,Ibadan,BBQ Chicken,4000.0,3,08:40:31,Before 9:00am,12000.0,True
1509,2015-12-08,Lekki,Margarita,4000.0,2,08:40:34,Before 9:00am,8000.0,True
1510,2015-12-12,Surulere,Chicken Legend,2000.0,3,08:40:38,Before 9:00am,6000.0,True
1511,2015-12-15,Gbagada,BBQ Chicken,4000.0,1,08:40:38,Before 9:00am,4000.0,True
1512,2015-12-07,Lekki,Veggie Supreme,3000.0,4,08:40:42,Before 9:00am,12000.0,True
1513,2015-12-07,Gbagada,Margarita,4000.0,5,08:40:42,Before 9:00am,20000.0,True
1514,2015-12-14,Lekki,Hot Veggie,4000.0,3,08:40:43,Before 9:00am,12000.0,True
1515,2015-12-15,Lekki,Hot Veggie,4000.0,4,08:40:46,Before 9:00am,16000.0,True
1516,2015-12-07,Ibadan,Hot Pepperoni Feast,4000.0,5,08:40:47,Before 9:00am,20000.0,True
1517,2015-12-08,Ikoyi,Pepperoni Suya,3000.0,1,08:40:51,Before 9:00am,3000.0,True
1518,2015-12-06,Lekki,Pepperoni Feast,4000.0,2,08:40:51,Before 9:00am,8000.0,True
1519,2015-12-15,Surulere,Chicken Feast,2000.0,4,08:40:53,Before 9:00am,8000.0,True
1520,2015-12-12,Ikoyi,Meatzaa,2000.0,1,08:40:54,Before 9:00am,2000.0,True
1521,2015-12-10,Surulere,Chicken Suya,4000.0,5,08:40:55,Before 9:00am,20000.0,True
1522,2015-12-09,Gbagada,Chicken Bali,2000.0,5,08:40:55,Before 9:00am,10000.0,True
1523,2015-12-12,Lekki,Italiano,3000.0,3,08:40:57,Before 9:00am,9000.0,True
1524,2015-12-15,Surulere,Margarita,4000.0,1,08:41:02,Before 9:00am,4000.0,True
1525,2015-12-06,Surulere,Extravaganza,2000.0,4,08:41:02,Before 9:00am,8000.0,True
1526,2015-12-09,Gbagada,Beef Suya,3000.0,3,08:41:03,Before 9:00am,9000.0,True
1527,2015-12-04,Surulere,Beef Suya,3000.0,5,08:41:03,Before 9:00am,15000.0,True
1528,2015-12-13,Lekki,Beef Suya,3000.0,4,08:41:07,Before 9:00am,12000.0,True
1529,2015-12-12,Surulere,BBQ Philly Steak,4000.0,5,08:41:08,Before 9:00am,20000.0,True
1530,2015-12-14,Gbagada,Chicken Suya,4000.0,2,08:41:09,Before 9:00am,8000.0,True
1531,2015-12-05,Ikoyi,Chicken Legend,2000.0,5,08:41:10,Before 9:00am,10000.0,True
1532,2015-12-09,Gbagada,Chicken Legend,2000.0,2,08:41:11,Before 9:00am,4000.0,True
1533,2015-12-08,Gbagada,Beef Suya,3000.0,2,08:41:12,Before 9:00am,6000.0,True
1534,2015-12-07,Gbagada,Chicken Bali,2000.0,4,08:41:13,Before 9:00am,8000.0,True
1535,2015-12-06,Ibadan,Chicken Bali,2000.0,3,08:41:16,Before 9:00am,6000.0,True
1536,2015-12-11,Ibadan,Margarita,4000.0,2,08:41:17,Before 9:00am,8000.0,True
1537,2015-12-12,Ikoyi,BBQ Chicken,4000.0,1,08:41:21,Before 9:00am,4000.0,True
1538,2015-12-03,Ibadan,Veggie Supreme,3000.0,4,08:41:22,Before 9:00am,12000.0,True
1539,2015-12-11,Surulere,Veggie Supreme,3000.0,2,08:41:22,Before 9:00am,6000.0,True
1540,2015-12-09,Gbagada,Hot Veggie,4000.0,5,08:41:23,Before 9:00am,20000.0,True
1541,2015-12-10,Lekki,BBQ Chicken,4000.0,4,08:41:23,Before 9:00am,16000.0,True
1542,2015-12-05,Ikoyi,BBQ Chicken,4000.0,1,08:41:23,Before 9:00am,4000.0,True
1543,2015-12-08,Lekki,Hot Pepperoni Feast,4000.0,3,08:41:23,Before 9:00am,12000.0,True
